CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Total_Revolving_Bal;Trans_Amt_Oct12;Trans_Amt_Nov12;Trans_Amt_Dec12;Trans_Amt_Jan13;Trans_Amt_Feb13;Trans_Amt_Mar13;Trans_Count_Oct12;Trans_Count_Nov12;Trans_Count_Dec12;Trans_Count_Jan13;Trans_Count_Feb13;Trans_Count_Mar13
804344733;0;46;F;3;Unknown;Single;Less than $40K;Blue;41;3;2;2;1937;916;831;587;963;903;477;542;17;17;16;12;13;14
717166383;0;40;F;4;Unknown;Married;$40K - $60K;Blue;30;5;2;2;2166;1465;915;869;961;1058;506;788;17;13;19;12;10;11
713060283;0;43;F;5;Graduate;Married;$40K - $60K;Blue;34;5;1;3;7135;1164;824;262;675;623;683;679;15;8;14;14;14;16
713070033;0;56;F;2;Graduate;Single;Less than $40K;Blue;43;5;3;2;1317;787;922;1029;830;845;575;629;16;18;11;13;9;12
793625583;0;48;F;3;High School;Single;$40K - $60K;Blue;42;6;1;1;3743;2090;817;679;878;909;689;702;12;14;13;10;9;9
713918358;0;31;F;0;Uneducated;Divorced;Unknown;Blue;36;6;3;1;5190;1682;929;758;908;745;826;734;13;12;20;14;13;9
714308283;0;41;M;2;Doctorate;Married;$40K - $60K;Blue;32;5;3;3;6059;1171;901;763;791;642;362;660;15;16;11;10;7;11
714086133;0;47;F;4;Uneducated;Single;Less than $40K;Blue;36;4;2;3;2577;1450;866;929;824;1003;522;432;16;13;18;11;12;13
718872858;0;43;F;2;High School;Married;Less than $40K;Blue;36;5;1;3;3761;2121;810;905;927;793;412;629;17;11;13;11;11;16
718148358;1;50;F;3;High School;Married;Less than $40K;Blue;36;2;3;3;1572;0;454;368;584;400;295;346;7;9;10;6;4;5
709665783;0;39;F;1;Unknown;Married;$40K - $60K;Blue;36;3;1;1;1637;0;929;879;733;801;720;738;14;13;12;13;7;11
708483708;0;51;M;2;Unknown;Married;$120K +;Blue;36;5;3;2;28600;0;769;1246;864;541;504;412;11;12;18;9;9;7
715347783;0;40;M;4;High School;Married;Less than $40K;Blue;35;3;3;1;4402;1524;845;189;847;160;629;393;13;4;13;9;7;11
709054083;0;50;F;1;Graduate;Unknown;Less than $40K;Blue;32;6;1;3;2652;1911;887;869;874;846;500;840;15;14;13;13;8;16
807915408;0;41;F;2;College;Married;$40K - $60K;Blue;36;6;2;3;6602;0;783;876;910;645;769;496;15;17;13;11;14;12
794507133;1;37;F;2;Doctorate;Single;$40K - $60K;Blue;18;4;1;3;1900;0;454;717;451;386;449;423;9;14;11;5;4;3
712569408;0;56;F;4;Doctorate;Single;$40K - $60K;Blue;44;4;2;3;3455;1385;937;1034;806;819;528;801;17;17;13;14;10;11
788805108;0;47;M;3;High School;Single;$60K - $80K;Blue;30;5;3;3;18123;1775;888;796;989;604;573;409;18;12;13;11;11;15
710150208;0;44;F;4;Post-Graduate;Divorced;Less than $40K;Blue;26;4;1;3;2295;1250;846;609;550;710;623;496;13;14;15;11;7;9
711825558;0;38;M;3;Graduate;Married;$80K - $120K;Blue;19;5;2;2;1518;1115;846;524;739;473;533;480;13;12;10;9;10;11
712891833;0;45;F;2;Graduate;Unknown;Less than $40K;Blue;36;3;1;1;2723;1902;825;653;771;419;536;671;17;12;19;12;10;14
719680908;0;47;F;0;College;Married;Less than $40K;Blue;27;3;1;3;1776;691;923;849;826;837;617;826;17;11;18;15;9;14
801053208;0;39;F;3;High School;Married;Less than $40K;Blue;33;3;3;1;1968;1270;776;577;773;598;828;647;18;10;18;16;9;13
758642733;0;48;F;1;Graduate;Single;Less than $40K;Blue;41;5;1;1;1860;1054;804;961;865;1088;930;515;14;11;12;14;11;11
771201408;0;53;F;3;Graduate;Divorced;Less than $40K;Blue;40;3;2;3;2684;2126;867;1411;858;601;741;821;18;11;11;14;11;10
789523683;0;51;F;2;Graduate;Single;$40K - $60K;Blue;43;3;1;3;2180;1865;888;781;819;615;634;611;15;18;18;9;7;10
767266758;1;41;F;2;High School;Single;Less than $40K;Blue;34;1;3;4;1661;0;455;408;522;344;421;323;9;11;8;10;4;7
713732883;0;38;F;0;Uneducated;Single;Less than $40K;Blue;36;4;1;2;1679;0;811;1173;894;621;655;617;12;16;18;11;10;14
720739083;1;36;F;2;Post-Graduate;Married;Less than $40K;Blue;25;5;2;3;1691;0;455;563;438;422;324;514;11;13;13;9;6;11
718010133;0;46;F;2;Post-Graduate;Single;Less than $40K;Blue;35;4;2;3;2888;1641;833;313;728;651;449;729;14;3;11;11;11;11
771518658;0;58;F;1;High School;Married;$40K - $60K;Blue;46;5;3;1;1871;1339;937;679;927;869;701;440;18;18;16;14;13;11
710508858;0;44;F;2;High School;Unknown;Less than $40K;Blue;34;5;1;3;3226;2756;826;490;1059;570;629;743;14;15;14;12;11;15
772590408;0;41;M;5;Unknown;Married;$80K - $120K;Blue;31;3;3;1;12114;1379;826;509;1030;439;461;699;17;19;13;12;14;15
719334408;0;42;F;3;Post-Graduate;Married;Less than $40K;Blue;36;6;3;1;4959;1483;896;689;669;649;704;679;18;13;13;10;7;10
717500133;0;42;M;4;Uneducated;Single;$80K - $120K;Blue;36;3;2;3;10374;599;784;1093;716;426;554;667;9;15;10;11;9;9
720988083;0;45;F;1;Uneducated;Married;Less than $40K;Blue;35;3;3;2;1319;1080;777;837;841;697;748;525;13;17;16;11;9;13
713594883;1;44;F;2;Uneducated;Single;Unknown;Blue;32;5;3;3;1486;849;455;537;476;355;231;326;10;7;6;8;5;7
719848908;0;41;F;3;Graduate;Married;Unknown;Blue;33;3;3;3;2542;0;812;828;936;787;229;495;15;13;13;13;9;10
714962658;1;35;M;2;Unknown;Single;Less than $40K;Blue;36;5;3;3;1931;0;455;389;489;375;348;426;9;8;8;6;4;5
717429258;1;48;F;3;Doctorate;Single;Less than $40K;Blue;39;3;3;4;1644;500;455;520;398;236;454;387;9;12;11;5;3;5
717022533;0;43;F;2;Post-Graduate;Single;$40K - $60K;Blue;36;4;1;3;2283;0;931;502;720;547;554;834;15;7;13;10;10;11
710853033;0;36;F;1;Doctorate;Unknown;Less than $40K;Blue;36;3;2;2;4943;1204;840;1244;756;302;457;425;16;16;14;14;9;13
709548783;1;44;M;2;Doctorate;Unknown;$40K - $60K;Blue;36;5;3;4;1087;0;455;448;408;339;277;173;11;12;11;11;6;3
780055308;0;43;F;3;College;Single;Less than $40K;Blue;28;3;1;3;1147;0;903;928;618;794;677;562;13;9;11;8;5;8
714252933;0;52;F;2;College;Divorced;Less than $40K;Blue;45;4;2;3;1232;0;770;1039;907;607;553;861;21;15;8;14;9;13
713336883;1;61;F;0;High School;Single;Less than $40K;Blue;36;4;3;4;1760;0;455;578;535;255;292;170;10;8;10;8;4;6
713119308;0;50;F;3;Unknown;Single;Less than $40K;Blue;39;4;4;3;1852;0;918;792;699;674;632;624;16;9;21;11;11;14
710815608;0;43;M;2;High School;Married;$60K - $80K;Blue;25;3;2;3;2049;1530;813;273;843;906;878;808;14;9;20;11;7;9
809626983;1;48;F;3;High School;Married;Less than $40K;Blue;43;3;3;3;1670;0;455;722;457;333;429;394;7;8;13;3;3;3
803398983;0;35;F;3;Unknown;Divorced;Less than $40K;Blue;29;4;2;3;1511;864;778;1205;834;453;912;641;13;17;5;13;6;10
717568308;0;39;M;1;Unknown;Single;$80K - $120K;Blue;36;4;2;1;6018;0;848;733;976;763;382;653;14;17;11;11;12;13
711694083;0;59;F;0;Post-Graduate;Single;Less than $40K;Blue;48;4;2;2;3030;1251;834;1104;851;604;541;790;13;16;11;11;9;11
712258308;0;58;F;4;High School;Single;Less than $40K;Blue;39;3;1;3;2755;1483;827;859;747;574;801;586;15;15;16;9;9;11
713884458;0;51;M;4;High School;Single;$80K - $120K;Blue;37;6;2;2;8783;2142;799;957;907;530;625;607;16;17;14;15;7;14
716160708;0;64;M;1;Graduate;Single;Less than $40K;Blue;36;4;3;1;1861;1677;911;1037;1051;873;587;766;16;13;27;15;11;12
772728933;1;50;M;2;High School;Married;$120K +;Blue;40;6;4;3;13709;813;456;555;511;250;350;389;7;11;7;6;1;8
815320383;1;46;F;3;Unknown;Unknown;Less than $40K;Blue;41;5;3;2;4710;0;456;680;431;371;319;433;8;9;5;9;3;9
712117983;0;49;M;4;Graduate;Married;$80K - $120K;Blue;39;6;3;2;17285;1853;876;782;885;1005;682;557;9;9;17;9;9;7
788694558;0;53;F;3;Uneducated;Single;Less than $40K;Blue;40;5;2;3;1326;661;855;1180;803;517;352;756;19;18;11;14;11;14
709275558;0;54;M;2;Graduate;Single;$60K - $80K;Blue;44;6;3;2;7866;0;855;751;802;524;627;679;10;11;11;7;7;9
711216933;0;42;F;1;High School;Married;Less than $40K;Blue;36;4;3;1;2190;1299;918;985;690;916;735;782;16;18;11;10;11;11
717069033;0;43;F;4;Graduate;Married;Less than $40K;Blue;30;4;1;3;4829;1153;932;1139;1043;680;365;619;19;5;9;11;9;12
714992733;0;46;M;3;Graduate;Divorced;$80K - $120K;Blue;36;5;1;1;3210;2081;848;496;1109;328;640;541;14;9;9;9;11;10
809445858;0;38;F;0;Graduate;Single;Less than $40K;Blue;32;6;3;3;1755;750;848;1240;925;661;674;652;14;14;15;14;10;12
708859158;0;47;F;4;Graduate;Single;$40K - $60K;Blue;37;4;1;1;1216;703;890;569;869;565;790;658;15;8;18;15;11;13
710040483;0;37;M;3;Uneducated;Unknown;$60K - $80K;Blue;26;6;2;1;14485;2124;827;790;934;206;481;657;18;18;13;16;9;13
714667608;0;47;M;5;Post-Graduate;Married;$40K - $60K;Blue;36;4;3;2;6043;0;856;993;767;646;623;371;15;18;18;10;6;11
714475908;1;43;M;2;Uneducated;Single;$60K - $80K;Blue;35;5;3;2;6348;0;456;501;280;123;222;150;7;11;10;6;3;2
713656308;0;56;F;0;High School;Married;Less than $40K;Blue;48;3;3;1;1164;0;884;903;815;648;465;495;16;17;17;9;5;11
716790633;1;43;M;3;Graduate;Married;$60K - $80K;Blue;36;4;2;3;17239;0;456;545;283;84;193;228;7;14;7;2;4;4
716127333;1;45;F;3;Graduate;Married;Unknown;Blue;36;5;2;3;18432;484;456;488;533;382;209;232;9;13;7;6;6;4
713017758;0;47;F;1;Uneducated;Single;Less than $40K;Blue;32;6;2;2;1636;1135;891;1054;937;758;791;625;14;16;17;16;11;11
717893358;0;43;F;3;Graduate;Married;Unknown;Blue;33;6;1;3;7951;1456;849;843;674;598;914;574;15;13;15;9;5;8
780032208;1;44;M;3;Graduate;Married;$60K - $80K;Blue;34;5;3;3;14201;0;456;445;511;204;332;275;10;11;7;5;5;9
720219633;0;52;F;0;Graduate;Unknown;$40K - $60K;Blue;42;4;3;2;2723;1544;891;447;952;635;519;664;15;6;10;16;11;12
711676008;0;52;F;1;Graduate;Single;Less than $40K;Blue;44;5;2;2;2019;991;793;460;750;550;460;590;11;6;13;11;7;11
714192033;0;43;F;3;High School;Single;Unknown;Blue;25;5;1;2;10305;1870;772;775;787;788;315;581;10;10;15;12;3;13
713442933;0;49;M;3;Unknown;Married;$40K - $60K;Blue;32;4;3;3;3114;2208;786;952;1123;710;811;837;19;13;19;14;9;12
789052308;1;40;M;3;Graduate;Unknown;$40K - $60K;Blue;28;6;2;2;4323;0;456;367;526;275;356;471;10;5;7;6;6;4
714948858;1;50;F;2;Unknown;Single;Less than $40K;Blue;36;3;2;2;3647;3358;456;627;510;548;265;529;9;9;12;11;7;10
711772983;0;43;M;2;High School;Single;$60K - $80K;Blue;35;5;2;2;1849;1293;877;746;927;795;814;519;11;11;14;13;11;11
802937058;0;53;M;1;Graduate;Married;$80K - $120K;Blue;47;3;3;1;2540;1859;793;889;852;492;810;644;18;18;11;14;9;10
712493058;0;42;F;5;High School;Single;Unknown;Blue;31;6;3;2;4972;0;947;807;877;692;413;788;13;11;17;9;11;11
718808883;0;55;F;2;Graduate;Single;Less than $40K;Silver;47;3;3;1;13565;0;926;259;1190;278;630;422;12;6;18;15;9;9
719685408;1;40;M;2;Uneducated;Married;$60K - $80K;Blue;29;3;2;2;6332;318;456;527;422;170;488;442;11;13;4;6;6;3
708829758;0;41;M;2;High School;Married;$60K - $80K;Blue;36;4;3;2;6062;761;898;779;1290;59;353;498;10;17;21;1;7;10
710792733;0;47;F;3;Post-Graduate;Married;Less than $40K;Blue;29;4;2;2;2897;638;941;488;771;643;864;784;19;9;14;10;11;12
716838633;0;46;M;4;High School;Single;$60K - $80K;Blue;36;4;5;0;13407;1341;786;744;996;1144;654;545;15;18;19;14;9;9
714041283;0;50;F;2;Graduate;Single;Unknown;Blue;40;5;2;2;6610;1663;885;672;1055;567;881;675;20;17;10;10;10;16
710284233;1;33;M;4;Uneducated;Married;$80K - $120K;Blue;36;5;3;4;1142;0;456;362;414;436;323;448;6;6;13;6;5;7
752944533;0;45;F;5;High School;Married;Less than $40K;Blue;34;4;1;2;2030;1269;885;1129;1065;706;675;607;15;16;20;11;10;16
713312208;1;53;M;1;High School;Married;$40K - $60K;Blue;43;1;2;3;3146;0;456;447;418;17;289;241;9;11;9;0;4;5
804045933;0;36;M;0;Graduate;Married;$80K - $120K;Blue;30;5;3;2;5302;2414;822;690;896;632;681;563;17;12;15;11;7;12
716662683;0;55;F;2;Unknown;Single;Less than $40K;Blue;45;6;2;3;3185;1820;927;883;769;1045;769;676;17;13;10;16;11;14
713432508;0;42;F;3;Post-Graduate;Married;Less than $40K;Blue;36;4;3;2;4328;1749;871;899;773;900;573;577;11;15;10;11;10;15
799475658;0;51;F;3;Uneducated;Married;Less than $40K;Blue;45;3;3;3;2238;1300;850;582;745;1164;647;520;16;11;18;11;10;13
719849958;0;44;F;4;Graduate;Single;Less than $40K;Blue;36;4;3;3;2658;1884;794;969;1175;710;550;581;14;18;11;12;14;14
715803933;0;47;M;1;Post-Graduate;Single;$60K - $80K;Blue;36;4;2;2;9090;1371;920;956;820;605;677;444;12;13;16;10;6;8
779486433;0;46;F;5;Unknown;Single;Less than $40K;Blue;28;3;2;3;2424;2169;885;923;802;394;592;613;17;13;13;12;10;11
708281433;0;57;F;2;Graduate;Married;Less than $40K;Blue;36;5;1;3;944;0;773;872;814;574;367;448;13;17;14;13;9;9
779844408;1;43;F;1;Post-Graduate;Married;Less than $40K;Blue;27;4;3;3;1206;0;457;518;468;241;315;138;8;12;10;4;6;0
721306908;0;61;F;1;Graduate;Single;Unknown;Blue;44;4;3;2;2303;540;949;649;593;418;225;606;9;11;7;10;2;7
713964858;0;51;M;2;Graduate;Divorced;$120K +;Blue;41;4;2;3;2792;887;815;704;753;382;545;875;15;14;16;14;11;11
717545808;0;44;F;4;Post-Graduate;Single;Less than $40K;Blue;32;3;1;2;2900;1987;878;1040;811;689;604;527;14;9;17;12;9;9
771232533;0;46;F;2;Graduate;Married;Less than $40K;Blue;33;3;3;3;2267;1283;878;852;683;509;626;701;18;14;13;13;12;11
710883483;0;52;F;1;Graduate;Married;$40K - $60K;Blue;34;3;3;3;4189;2066;780;1098;887;734;695;467;18;15;16;13;9;14
801715383;1;45;M;4;Graduate;Married;$60K - $80K;Blue;39;6;3;2;12890;0;457;451;498;150;390;270;9;11;13;8;5;5
719594433;0;35;F;2;Graduate;Single;Unknown;Blue;26;6;1;2;3269;1434;808;1238;821;918;303;584;14;13;13;11;8;7
716310633;0;59;F;1;Post-Graduate;Single;Less than $40K;Blue;36;6;2;2;2759;2481;928;994;1249;718;631;517;18;15;17;12;9;13
714188883;1;46;F;5;Doctorate;Single;Less than $40K;Blue;37;3;2;2;1787;0;457;540;421;161;528;238;6;12;10;2;1;5
772437633;0;43;M;3;Graduate;Single;$60K - $80K;Blue;33;4;2;3;6854;0;907;1242;539;807;431;652;16;13;12;13;7;11
708536283;1;35;M;1;Doctorate;Single;$80K - $120K;Blue;27;3;2;2;2904;2640;457;671;506;258;427;334;9;7;13;7;2;8
772569033;0;44;M;0;High School;Divorced;$80K - $120K;Blue;34;5;2;2;5293;1236;837;751;886;846;576;676;16;18;16;14;12;14
714443883;0;57;F;3;Graduate;Married;Less than $40K;Blue;49;4;2;1;1781;0;830;1205;890;406;716;546;21;8;16;11;14;11
710369658;0;50;M;3;Unknown;Married;$60K - $80K;Blue;36;4;3;2;3276;2353;802;1061;738;826;569;492;19;18;16;18;10;11
788440083;0;55;M;2;Uneducated;Single;$60K - $80K;Silver;48;5;3;3;35351;1384;802;685;856;644;417;403;17;9;18;13;10;15
773332908;0;48;M;4;High School;Unknown;$60K - $80K;Blue;30;3;3;2;14670;1900;809;707;821;339;941;604;17;12;18;11;11;14
709307808;1;59;F;2;High School;Married;$40K - $60K;Blue;36;3;3;3;4375;0;457;463;627;356;280;324;10;12;14;7;4;6
712507758;0;36;F;2;College;Unknown;Unknown;Blue;24;6;3;3;3448;1903;788;1451;733;899;658;942;14;22;17;12;10;12
715701033;1;43;M;2;Graduate;Married;$80K - $120K;Blue;33;5;3;3;2111;1761;457;340;408;244;312;351;6;7;13;9;2;9
718478883;0;55;F;2;College;Single;Less than $40K;Blue;36;4;1;3;3123;0;900;1048;976;577;438;485;17;18;12;11;9;14
788734158;0;42;M;4;Graduate;Married;$40K - $60K;Blue;19;5;3;2;8374;0;928;570;885;638;692;780;14;9;6;10;9;11
794490858;0;48;F;1;High School;Married;$40K - $60K;Silver;28;3;1;2;15713;1387;942;869;697;1235;415;617;9;18;11;9;6;8
718397658;0;60;F;0;Unknown;Single;$40K - $60K;Blue;36;6;3;2;4115;1231;914;351;814;404;565;579;11;4;13;13;9;11
718826883;1;50;M;3;Uneducated;Single;$80K - $120K;Blue;36;6;3;2;6925;0;457;471;448;450;405;275;5;9;11;6;2;3
716733933;0;42;F;2;High School;Married;Unknown;Blue;30;5;3;2;1898;725;943;1053;1040;540;788;687;17;14;0;11;12;10
809307108;0;44;F;1;High School;Single;Unknown;Blue;39;4;3;2;2021;1182;837;693;816;617;513;733;15;17;10;13;11;11
778671483;0;33;F;3;Uneducated;Single;Less than $40K;Blue;13;5;3;3;1630;1008;922;793;729;604;677;418;10;16;16;11;7;7
815504583;1;48;F;4;Graduate;Single;$40K - $60K;Blue;43;3;2;4;1538;0;457;464;430;293;219;412;9;11;9;6;1;7
789319458;0;48;M;5;Uneducated;Single;$60K - $80K;Blue;38;6;2;3;22639;1481;838;1215;425;368;708;665;10;18;16;8;6;7
710382108;0;39;F;3;Post-Graduate;Married;Less than $40K;Blue;19;5;1;2;2452;2423;824;775;765;506;677;657;13;8;14;11;8;9
720895533;0;32;F;4;Unknown;Married;Less than $40K;Blue;22;6;3;3;1399;1056;852;712;896;924;534;967;18;8;12;13;13;14
709891608;1;41;M;2;High School;Married;$120K +;Blue;24;5;2;3;9924;0;458;315;512;276;211;177;5;12;12;6;4;4
717136533;0;37;F;2;Uneducated;Single;Less than $40K;Blue;26;4;2;2;2586;835;852;1098;887;608;597;841;13;9;18;12;7;14
790164408;0;59;F;1;Unknown;Married;Less than $40K;Blue;52;6;3;3;2308;2094;859;896;1072;363;758;921;18;15;11;12;8;13
795613233;0;48;F;2;Graduate;Married;Unknown;Blue;42;4;2;0;10514;1494;782;1195;1025;601;694;652;15;10;17;12;11;11
709009833;0;54;M;3;Graduate;Married;$40K - $60K;Blue;44;3;3;3;1655;0;866;895;855;885;597;523;11;15;14;10;8;9
720054183;0;41;F;2;Graduate;Single;$40K - $60K;Blue;25;4;2;2;2768;2228;838;898;1006;727;1051;592;14;16;16;11;14;15
713193408;0;59;F;0;Unknown;Single;Less than $40K;Blue;52;3;3;3;2533;2076;951;510;735;691;617;312;14;14;13;11;11;12
801508383;0;48;M;2;Graduate;Married;$80K - $120K;Blue;42;6;3;2;25658;1721;859;751;1216;460;457;755;14;18;20;10;10;13
711949683;1;55;F;2;College;Divorced;$40K - $60K;Blue;36;6;2;3;4410;23929;458;363;410;238;332;82;9;13;5;9;5;3
787747308;1;49;F;4;Uneducated;Unknown;Less than $40K;Blue;39;6;3;2;3468;3018;458;472;498;247;437;382;6;13;10;6;0;4
720064158;0;51;F;3;Post-Graduate;Married;Less than $40K;Blue;36;4;2;3;1146;0;789;973;768;495;729;569;14;14;14;10;7;11
779104608;1;34;F;3;High School;Unknown;Unknown;Blue;15;5;1;3;1403;0;458;663;548;510;337;303;10;11;9;8;4;6
715477233;0;55;F;1;High School;Unknown;Unknown;Blue;36;3;2;3;6968;1430;874;370;826;680;720;567;18;5;11;13;10;12
719524383;0;35;F;3;Graduate;Single;$40K - $60K;Blue;22;3;1;3;2441;1670;860;861;698;440;680;566;12;18;17;7;6;13
713804883;1;46;F;4;Post-Graduate;Single;Less than $40K;Blue;37;3;2;2;1836;0;458;535;367;0;220;219;7;9;8;0;3;1
710359458;0;50;F;1;Graduate;Married;$40K - $60K;Blue;36;5;1;3;2560;1807;789;671;774;664;897;661;15;17;14;11;6;7
716311683;0;43;M;4;College;Married;$80K - $120K;Blue;36;4;1;2;32733;1448;811;358;917;397;440;529;9;4;16;9;6;10
753795633;1;48;F;2;Uneducated;Married;Less than $40K;Blue;41;5;3;2;2964;2675;458;396;516;334;255;368;8;2;11;5;8;4
780076833;0;44;M;1;Unknown;Unknown;$80K - $120K;Blue;29;6;1;2;8315;1008;782;577;1020;584;578;547;11;15;15;8;8;9
716019333;0;65;F;0;Unknown;Single;Less than $40K;Blue;56;6;3;3;2279;1789;818;495;881;851;423;623;15;13;15;15;13;11
820657083;0;53;M;4;College;Single;$80K - $120K;Silver;48;5;1;2;43584;800;888;418;811;571;465;666;16;11;18;11;9;7
716901858;0;49;M;4;Doctorate;Married;$40K - $60K;Blue;39;5;1;2;1392;0;804;651;908;289;331;708;17;18;16;13;2;11
756571983;0;45;F;3;High School;Single;Less than $40K;Blue;36;6;2;3;2020;1103;931;847;771;454;965;983;16;10;18;15;11;15
817607358;1;44;F;2;High School;Unknown;Unknown;Gold;35;3;3;3;47961;0;458;369;433;235;341;391;8;8;11;8;3;6
778268508;0;56;F;2;Uneducated;Single;Unknown;Blue;47;5;2;1;5261;1966;839;1064;757;566;617;605;15;18;15;16;9;13
778984383;0;43;F;3;High School;Married;Unknown;Blue;31;3;3;1;2692;2039;917;728;850;868;650;609;16;15;10;14;6;12
720771933;0;49;F;3;Post-Graduate;Married;$40K - $60K;Blue;36;5;2;1;1994;0;945;594;885;705;636;669;12;16;16;7;7;11
748827033;0;44;M;3;Graduate;Divorced;$60K - $80K;Blue;37;5;2;3;3290;0;790;882;925;993;586;604;16;18;18;9;9;14
712591983;0;52;F;5;Graduate;Single;$40K - $60K;Blue;41;4;2;3;3035;1960;874;974;773;436;551;496;17;14;10;14;11;13
712181658;0;37;F;2;Graduate;Single;$40K - $60K;Blue;36;4;3;1;2407;1552;776;1368;931;737;588;583;18;18;13;16;9;12
712297683;1;47;F;3;College;Married;Less than $40K;Blue;35;6;3;2;1781;0;458;555;284;404;240;255;7;11;2;6;3;6
714684933;1;40;F;1;Uneducated;Married;Less than $40K;Blue;28;5;2;3;3680;0;458;552;566;536;266;347;5;13;8;4;5;6
720742083;1;48;F;4;Unknown;Married;Less than $40K;Blue;36;4;3;3;2740;2425;458;454;427;501;290;301;9;13;11;5;5;3
772310958;0;42;F;2;Graduate;Married;Less than $40K;Blue;31;4;6;3;4311;822;860;952;1072;725;620;736;20;20;21;12;7;14
715343883;0;42;F;3;High School;Single;Less than $40K;Blue;32;5;3;3;1931;1297;790;568;946;806;857;726;11;7;18;9;9;12
720470133;0;59;M;0;Graduate;Single;Less than $40K;Blue;36;5;3;3;3604;1483;896;887;1083;499;626;585;18;15;18;11;9;16
710420133;0;47;F;2;Graduate;Married;Less than $40K;Blue;34;6;2;2;2190;0;811;1036;863;583;524;599;12;13;18;8;9;8
720933408;0;56;F;2;Uneducated;Unknown;Less than $40K;Blue;36;3;1;2;8438;1825;910;1382;727;688;529;562;16;19;17;14;10;13
716304483;0;46;F;3;High School;Married;$40K - $60K;Blue;36;3;2;3;3413;2372;783;1311;865;685;513;872;18;15;15;15;9;14
719534058;0;26;F;0;Graduate;Unknown;Less than $40K;Blue;14;3;2;1;2163;1942;868;328;1573;641;494;476;9;1;22;9;7;9
710515308;0;42;F;1;Graduate;Single;Less than $40K;Blue;36;4;3;1;3595;1904;790;804;1063;653;1103;612;15;20;16;11;11;11
797241108;0;47;M;1;Graduate;Married;$120K +;Blue;41;5;3;3;9036;1080;896;966;721;367;884;666;16;18;16;11;11;11
708884658;0;48;F;2;Graduate;Married;Less than $40K;Blue;31;5;1;1;2315;1565;826;1072;680;802;756;692;16;16;18;14;12;14
794475483;0;44;M;4;Uneducated;Married;$80K - $120K;Silver;27;4;3;2;47187;1043;917;854;983;784;562;554;11;7;18;7;6;10
714315858;0;56;F;3;High School;Married;Less than $40K;Blue;37;6;1;3;4008;1650;882;1084;748;912;1092;711;16;17;8;14;7;9
717217983;0;43;F;3;Graduate;Married;Less than $40K;Blue;30;6;2;3;3143;2920;953;852;956;851;816;981;19;9;14;13;11;13
721124658;1;40;M;3;Uneducated;Single;$80K - $120K;Blue;27;4;2;3;3427;0;459;686;605;210;394;271;11;16;15;9;6;6
716753058;0;38;F;3;Graduate;Single;Less than $40K;Blue;28;6;2;2;2699;564;925;1108;826;417;677;860;13;18;12;14;9;12
711069483;0;40;F;2;Graduate;Single;Less than $40K;Blue;36;6;2;2;1538;0;826;1029;1007;685;914;423;17;9;16;17;9;11
708478233;0;48;F;3;Graduate;Married;$40K - $60K;Blue;36;4;2;2;5573;1238;918;871;888;565;601;505;16;17;16;16;11;14
710783358;0;46;M;3;High School;Unknown;$80K - $120K;Blue;35;5;3;2;2570;1764;812;972;703;748;548;659;16;14;18;12;14;11
713710383;0;43;M;2;High School;Unknown;$80K - $120K;Blue;30;4;2;1;18008;2649;812;312;374;423;470;268;9;6;15;10;5;10
720815208;1;52;M;0;High School;Single;$120K +;Blue;39;5;3;3;45761;216;459;518;562;293;345;218;7;13;16;5;3;3
721338783;0;49;F;4;Uneducated;Married;Unknown;Blue;36;3;2;3;13483;2630;904;441;632;608;509;333;13;17;15;10;7;10
714121983;0;49;F;3;Graduate;Single;Unknown;Blue;42;4;2;3;4349;1400;946;1143;772;623;424;786;18;15;15;11;11;14
715061733;0;42;M;3;College;Single;$60K - $80K;Blue;36;4;1;3;11698;1060;777;500;274;683;690;615;14;15;13;13;14;12
720520308;1;46;F;4;Graduate;Married;Less than $40K;Blue;28;4;2;3;8318;3156;459;494;483;347;385;259;12;10;10;8;6;6
806908608;0;46;F;2;Unknown;Married;Less than $40K;Blue;41;5;2;3;1186;0;784;648;899;677;468;466;15;13;7;15;13;15
798972183;1;49;F;2;Unknown;Single;$40K - $60K;Blue;43;1;3;2;1643;526;459;390;529;308;424;410;7;9;8;2;6;6
715030308;0;42;M;4;Graduate;Married;$40K - $60K;Blue;27;5;1;2;1503;929;940;750;784;558;826;822;13;6;15;11;10;12
708244458;0;47;F;2;Unknown;Married;Less than $40K;Blue;35;3;3;2;2793;1517;841;460;735;497;399;553;16;10;12;11;9;14
789479058;0;45;F;4;College;Divorced;$40K - $60K;Blue;37;5;3;3;1240;0;855;833;742;931;459;639;10;14;12;11;9;10
784998108;0;33;M;3;High School;Married;$80K - $120K;Blue;22;5;3;2;9094;0;904;619;1054;519;452;655;13;16;15;14;9;9
